0,1,2,3,4
허영선,HEO Young-sun,HEO Young-sun,VFX 슈퍼바이저,장사리 : 잊혀진 영웅들|제 7기사단|신이 보낸 사람|명량|용의자|설인|분노의 윤리학|늑대소년|나는 왕이로소이다|바람과 함께 사라지다|아부의 왕|후궁 : 제왕의 첩|내 아내의 모든 것|7광구|세상에서 가장 아름다운 이별|혈투|만추|김종욱 찾기|참을 수 없는|시라노; 연애조작단|김복남 살인사건의 전말|고死 두 번째 이야기: 교생실습|맨발의 꿈|내 깡패 같은 애인|하녀|작은 연못|펜트하우스 코끼리|파주|해운대|슬픔보다 더 슬픈 이야기|탈주|1724 기방난동사건|크로싱|라듸오 데이즈|싸움|스카우트|엠|이장과 군수|김관장 대 김관장 대 김관장|오래된 정원|올드미스다이어리|누가 그녀와 잤을까?|우리들의 행복한 시간|맨발의 기봉이|음란서생|백만장자의 첫사랑|야수|무영검
박현민,,,조명팀,"괴기맨숀|마지막 휴가|사라진 시간|저 산 너머|좀비파이터|버티고|우리집|성난황소|명당|여중생A|죄 많은 소녀|사라진 밤|골든슬럼버|반드시 잡는다|악녀|특별시민|비정규직 특수요원|공조|목숨 건 연애|가려진 시간|대결|수상한 언니들|앨리스: 원더랜드에서 온 소년|도리화가|세상끝의 사랑|미안해 사랑해 고마워|더 폰|뷰티 인사이드|은밀한 유혹|소년, 소녀를 만나다|명량|조선미녀삼총사|몽타주|자각몽"
류광현,Kwang-Hyun RYOO,Kwang-Hyun RYOO,VFX 아티스트,"백두산|장사리 : 잊혀진 영웅들|물괴|협녀, 칼의 기억|제 7기사단|카트|1789, 바스티유의 연인들|명량|분노의 윤리학|늑대소년|바람과 함께 사라지다|아부의 왕|후궁 : 제왕의 첩|돈의 맛|코리아|7광구|만추|참을 수 없는|파주|해운대|크로싱|라듸오 데이즈|싸움|스카우트|엠"
박종화,,,분장차,"#살아있다|가장 보통의 연애|양자물리학|그것만이 내 세상|대장 김창수|범죄도시|공조|혼숨|곡성|오빠생각|그날의 분위기|나를 잊지 말아요|히말라야|협녀, 칼의 기억|화장|조선명탐정 : 사라진 놉의 딸|상의원|해적: 바다로 간 산적|역린|명량|끝까지 간다|방황하는 칼날|톱스타|관상|간첩|광해, 왕이 된 남자|나는 왕이로소이다|바람과 함께 사라지다|은교|코리아|댄싱퀸|마이 웨이|최종병기 활|조선명탐정 : 각시투구꽃의 비밀|평양성|심장이 뛴다|불량남녀|포화속으로|구르믈 버서난 달처럼|펜트하우스 코끼리|다찌마와리"
박준우,PARK Jun-u,PARK Jun-u,VFX 슈퍼바이저,"백두산|장사리 : 잊혀진 영웅들|물괴|1987|대장 김창수|협녀, 칼의 기억|제 7기사단|카트|신이 보낸 사람|1789, 바스티유의 연인들|명량|용의자|설인|늑대소년|바람과 함께 사라지다|아부의 왕|내 아내의 모든 것|7광구|혈투|만추|김종욱 찾기|참을 수 없는|시라노; 연애조작단|김복남 살인사건의 전말|고死 두 번째 이야기: 교생실습|맨발의 꿈|내 깡패 같은 애인|하녀|파주|해운대|만남의 광장|여고괴담 4 : 목소리|파송송 계란탁"
조예진,,,VFX 매니지먼트,"백두산|나를 찾아줘|장사리 : 잊혀진 영웅들|물괴|독전|협녀, 칼의 기억|오피스|쓰리 썸머 나잇|손님|차이나타운|카트|명량|설인|분노의 윤리학|늑대소년|나는 왕이로소이다|바람과 함께 사라지다|돈의 맛|내 아내의 모든 것|코리아|7광구|고양이: 죽음을 보는 두 개의 눈"
박영수,PARK Young-soo,PARK Young-soo,VFX 아티스트,"나를 찾아줘|장사리 : 잊혀진 영웅들|물괴|협녀, 칼의 기억|카트|신이 보낸 사람|1789, 바스티유의 연인들|명량|가시|용의자|설인|분노의 윤리학|늑대소년|바람과 함께 사라지다|나는 왕이로소이다|아부의 왕|후궁 : 제왕의 첩|돈의 맛|내 아내의 모든 것|건축학개론|코리아|7광구|고양이: 죽음을 보는 두 개의 눈|풍산개|세상에서 가장 아름다운 이별|짐승의 끝|혈투|만추|김종욱 찾기|참을 수 없는|시라노; 연애조작단|김복남 살인사건의 전말|고死 두 번째 이야기: 교생실습|맨발의 꿈|내 깡패 같은 애인|하녀|작은 연못|펜트하우스 코끼리|파주|해운대|슬픔보다 더 슬픈 이야기|1724 기방난동사건|크로싱|라듸오 데이즈|싸움|스카우트|엠|이장과 군수|김관장 대 김관장 대 김관장|오래된 정원|올드미스다이어리|누가 그녀와 잤을까?|우리들의 행복한 시간|맨발의 기봉이|음란서생|백만장자의 첫사랑|야수|연애|광식이 동생 광태|무영검|형사 Duelist|가문의 위기(가문의 영광2)|그때 그 사람들|역도산|여선생 VS 여제자|아 유 레디?|달리는 차은|소녀가 사라졌다"
손오형,,,VFX 아티스트,"나를 찾아줘|장사리 : 잊혀진 영웅들|물괴|협녀, 칼의 기억|제 7기사단|카트|신이 보낸 사람|명량|가시|용의자|설인|분노의 윤리학|늑대소년|바람과 함께 사라지다|아부의 왕|후궁 : 제왕의 첩|내 아내의 모든 것|돈의 맛|코리아|7광구|고양이: 죽음을 보는 두 개의 눈|혈투|만추|김종욱 찾기|참을 수 없는|시라노; 연애조작단|김복남 살인사건의 전말|고死 두 번째 이야기: 교생실습|맨발의 꿈|내 깡패 같은 애인|하녀|작은 연못|펜트하우스 코끼리|파주|해운대|슬픔보다 더 슬픈 이야기|탈주|1724 기방난동사건|크로싱|라듸오 데이즈|싸움|스카우트|엠"
임효우,LIM Hyo-woo,LIM Hyo-woo,액션/스턴트팀,"검객|히트맨|시동|두번할까요|가장 보통의 연애|장사리 : 잊혀진 영웅들|자전차왕 엄복동|기묘한 가족|내안의 그놈|해피 투게더|창궐|안시성|탐정: 리턴즈|물괴|너의 결혼식|신과함께-인과 연|1987|강철비|남한산성|하루|대립군|리얼|조작된 도시|공조|판도라|대결|인천상륙작전|봉이 김선달|대역전|궁합|울보|서부전선|치외법권|고백|협녀, 칼의 기억|연평해전|간신|순수의 시대|살인의뢰|강남 1970|워킹걸|기술자들|빅매치|나의 독재자|해무(海霧)|해적: 바다로 간 산적|역린|명량|군도: 민란의 시대|무명인|친구 2|고령화 가족|스파이|박수건달|26년|5백만불의 사나이|연가시|차형사|시체가 돌아왔다|간기남|댄싱퀸|최종병기 활|고지전|퀵|위험한 상견례|로맨틱 헤븐|불량남녀|퀴즈왕|아저씨|포화속으로|오래된 정원|비열한 거리|사생결단|음란서생|야수"
이태영,LEE Tae-young,LEE Tae-young,액션/스턴트팀,"방법: 재차의|내일의 기억|트웬티 해커|불량한 가족|양자물리학|장사리 : 잊혀진 영웅들|미스터 주: 사라진 VIP|0.0MHz|창궐|명당|맞짱|살인소설|1987|귀향, 끝나지 않은 이야기|군함도|특별시민|시간위의 집|원라인|루시드 드림|당신, 거기 있어줄래요|밀정|고산자, 대동여지도|해어화|대배우|귀향|조선마술사|대호|서부전선|치외법권|협녀, 칼의 기억|암살|연평해전|간신|미궁: 비밀애|강남 1970|기술자들|황구|신의 한 수|역린|족구왕|명량|화이: 괴물을 삼킨 아이|깡철이|감기|감시자들|파파로티|스톤|멜로|런닝맨|신세계|회사원|도둑들|완득이|카운트다운|블라인드|수상한 고객들|황해|해결사|구르믈 버서난 달처럼|전우치|시크릿|국가대표|유감스러운 도시|신기전|아기와 나|좋은 놈, 나쁜 놈, 이상한 놈 |숙명|추격자|트럭|다찌마와리|가면|바람피기 좋은 날|최강로맨스|우아한 세계|괴물|방과후 옥상|멈추지 마|무서운 이야기 3 : 화성에서 온 소녀"
이철우,Lee Cheol-U,Lee Cheol-U,액션/스턴트팀,"장사리 : 잊혀진 영웅들|기방도령|창궐|안시성|60일의 썸머|물괴|게이트|리얼|대결|봉이 김선달|서부전선|치외법권|협녀, 칼의 기억|극비수사|강남 1970|국제시장|해적: 바다로 간 산적|명량|친구 2|런닝맨|자칼이 온다|후궁 : 제왕의 첩|결정적 한방|특수본|커플즈|마마|써니|우리 이웃의 범죄|죽이고 싶은|전우치|마더|박쥐|신기전|좋은 놈, 나쁜 놈, 이상한 놈 |강철중: 공공의 적 1-1|숙명|다찌마와리|가면|챔피언 마빡이|우아한 세계|뚝방전설"
이봉근,LEE Bong-keun,LEE Bong-keun,액션/스턴트팀,강릉|장사리 : 잊혀진 영웅들|안시성|조선명탐정: 흡혈괴마의 비밀|조선명탐정 : 사라진 놉의 딸|명량|박수건달|최종병기 활|고지전|패는여자 |조선명탐정 : 각시투구꽃의 비밀|무법자|불꽃처럼 나비처럼|맨데이트: 신이 주신 임무|외톨이|방울토마토|디워|한반도|로망스|구세주|투사부일체|내 생애 가장 아름다운 일주일|형사 Duelist|가문의 위기(가문의 영광2)|천군|공공의 적 2|역전의 명수|시실리 2km|나두야 간다|내 여자친구를 소개합니다|하류인생|맹부삼천지교|빙우|나비|이중간첩|가문의 영광|재밌는 영화|몽중인|화산고|엽기적인 그녀|신라의 달밤|천사몽|단적비연수|찍히면 죽는다|주유소 습격사건|인정사정 볼 것 없다|용가리|쉬리|산전수전|투캅스 3|망치를 든 짱구와 땡칠이|할렐루야|똑바로 살아라|체인지|7악동|드래곤 투카|킬링 게임|언더그라운드|귀천도|진짜 사나이|파워킹|헤드폰을 벗어라|암흑가의 황제|티라노의 발톱|소녀 18세|대명|사대천왕|할매캅|코믹 흥부와 놀부
신동필,,,액션/스턴트팀,"여고괴담 여섯번째 이야기 : 모교|검객|불량한 가족|해치지않아|장사리 : 잊혀진 영웅들|비스트|세트플레이|미스터 주: 사라진 VIP|청춘빌라 살인사건|크게 될 놈|증인|창궐|명당|맞짱|물괴|1987|귀향, 끝나지 않은 이야기|특별시민|시간위의 집|루시드 드림|당신, 거기 있어줄래요|해어화|대배우|귀향|오빠생각|협녀, 칼의 기억|간신|미궁: 비밀애|강남 1970|역린|명량|깡철이|멜로|고지전|적과의 동침|굿바이 보이|방자전|주유소 습격사건 2|유감스러운 도시|숙명|사랑"
박지만,,,액션/스턴트팀,장사리 : 잊혀진 영웅들|봉오동 전투|안시성|대립군|인천상륙작전|기술자들|해적: 바다로 간 산적|명량|친구 2|네모난원|강철대오:구국의 철가방|써니|전우치|다찌마와리|뚝방전설|괴물|한반도|짝패|공공의 적 2|바람의 파이터
박영식,PARK Yeong-sik,PARK Yeong-sik,액션/스턴트,"인천스텔라|새해전야|정직한 후보|블랙머니|유열의 음악앨범|사자|자전차왕 엄복동|명당|탐정: 리턴즈|1987|침묵|루시드 드림|더 킹|인천상륙작전|봉이 김선달|특별수사: 사형수의 편지|특종: 량첸살인기|탐정 : 더 비기닝|협녀, 칼의 기억|4등|오피스|쓰리 썸머 나잇|슬로우 비디오|해적: 바다로 간 산적|좋은 친구들|족구왕|명량|깡철이|미스터 고|세계일주|조난자들|스파이|런닝맨|나의 PS 파트너 |점쟁이들|5백만불의 사나이|은교|미운오리새끼|코리아|가시|하울링|통증|챔프|7광구|화이트: 저주의 멜로디|모비딕|체포왕|적과의 동침|수상한 고객들|로맨틱 헤븐|수상한 이웃들|혈투|서유기 리턴즈|심장이 뛴다|두 여자|퀴즈왕|무적자|고死 두 번째 이야기: 교생실습|카페 느와르|주유소 습격사건 2|아빠가 여자를 좋아해|비상|애자|인사동 스캔들|7급 공무원|쌍화점|모던보이|눈에는 눈 이에는 이|무림여대생|걸스카우트|원스어폰어타임|마이 뉴 파트너|슈퍼맨이었던 사나이|어린 왕자|바르게 살자|이브의 유혹 - 그녀만의 테크닉|화려한 휴가|뷰티풀 선데이|이장과 군수|마강호텔|김관장 대 김관장 대 김관장|오래된 정원|조폭마누라3|올드미스다이어리|잔혹한 출근|거룩한 계보|타짜|가문의 부활 - 가문의 영광3|연애, 그 참을 수 없는 가벼움|플라이 대디|청춘만화|썬데이 서울|역전의 명수|도마 안중근|그놈은 멋있었다|나두야 간다|낭만자객|조폭마누라2-돌아온 전설|나비|동갑내기 과외하기|품행제로|철없는 아내와 파란만장한 남편 그리고 태권소녀|아 유 레디?|예스터데이|울랄라씨스터즈|와니와 준하|세이예스|천사몽|판타스틱 자살소동"
도위석,DO Wi-suk,DO Wi-suk,제작팀,오! 문희|프랑스여자|구세주: 리턴즈|명량: 회오리 바다를 향하여|허삼관|남자가 사랑할 때|집으로 가는 길|신세계|바람과 함께 사라지다|최종병기 활|그대를 사랑합니다|서울|폭풍전야|전우치|가루지기|세븐 데이즈|꽃미남 연쇄 테러 사건|므이
한봉현,,,소품팀,장사리 : 잊혀진 영웅들|대립군|인천상륙작전|손님|명량|최종병기 활
김진희,KIM Jin-hee,KIM Jin-hee,VFX 매니지먼트,더블패티|미션 파서블| 범죄해결 특수반|맞짱의 신: 시라소니|결백|저 산 너머|기생충|막다른 골목의 추억|안시성|대부업자: 소울 앤 캐시|명량
황한아,,,조명팀,"장사리 : 잊혀진 영웅들|클로젯|밤의 문이 열린다|어쩌다, 결혼|보안관|아티스트: 다시 태어나다|공조|굿바이 싱글|차이나타운|워킹걸|레쓰링|명량|가시|야관문: 욕망의 꽃|동창생|미스터 고|파파로티|닥터|마이 리틀 히어로|돈 크라이 마미|자칼이 온다|5백만불의 사나이|돈의 맛|러브픽션|점박이:한반도의 공룡3D|기생령|화이트: 저주의 멜로디|그대를 사랑합니다|김종욱 찾기|그랑프리|방자전|웨딩드레스|백야행|PDFF2018 장애인미디어운동2|무서운 이야기 2 '탈출'"
박세영,,,VFX 아티스트,염력|미옥|남한산성|군함도|박열|판도라|형|밀정|부산행|궁합|조선마술사|몽골리안 프린세스|명량|퍼펙트 게임|7광구|겨울나비|첫사랑 열전(설렘 편)
김원진,KIM Won-jin,KIM Won-jin,액션/스턴트팀,"방법: 재차의|파이프라인|국제수사|반도|소리꾼|#살아있다|퍼펙트맨|봉오동 전투|자전차왕 엄복동|기묘한 가족|리벤져|명당|탐정: 리턴즈|레슬러|물괴|퍼즐|1987|강철비|반드시 잡는다|남한산성|하루|대립군|리얼|조작된 도시|더 킹|공조|판도라|올레|인천상륙작전|봉이 김선달|조선마술사|서부전선|협녀, 칼의 기억|순수의 시대|강남 1970|기술자들|국제시장|해적: 바다로 간 산적|황제를 위하여|역린|소수의견|명량|하이힐|무명인|방황하는 칼날|용의자|친구 2|스파이|사이코메트리|박수건달|26년|점쟁이들|5백만불의 사나이|연가시|후궁 : 제왕의 첩|차형사|퍼펙트 게임|통증|최종병기 활|고지전|퀵|모비딕|로맨틱 헤븐|불량남녀|퀴즈왕|미스터좀비|육혈포 강도단|노르웨이의 숲|주유소 습격사건 2|아빠가 여자를 좋아해|비상|굿모닝 프레지던트|애자|인사동 스캔들|그림자 살인|7급 공무원|쌍화점|달콤한 거짓말|서양 골동 양과자점 앤티크|모던보이|눈에는 눈 이에는 이|원스어폰어타임|마이 뉴 파트너|어린 왕자|무방비도시|바르게 살자|사랑|화려한 휴가|뷰티풀 선데이|좋지 아니한가|소년은 울지 않는다|눈부신 날에|마강호텔|오래된 정원|조폭마누라3|해바라기|거룩한 계보|구미호 가족|비열한 거리|청춘만화|썬데이 서울|야수|태풍|잠복근무|주홍글씨|도마 안중근|어깨동무|낭만자객|조폭마누라2-돌아온 전설|청풍명월(淸風明月)|보스 상륙 작전(Boss X File)|긴급조치 19호|네발가락|조폭마누라|소화성 장의사|귀 鬼"
