,ratings,comments
392,10,"감독과 각색, 각본이 제일 중요함. 그들에 의해서 명배우가 탄생하는거임 ㅋㅋㅋ   똑같은 배우임에도 염력때 류승룡과 차원이 다르다."
393,10,극한직업이라 해서 별로라고 생각했는데 의외로 재미다~~잘 봤음 
394,10,
395,9,유쾌함에 충실하려는 영화에서  진지함을 찾으려니 실망하는거 아닐까? 웃기려는 부분에서 크게 어색함이 없어서 나름 재미있게 봤다.
396,10,오랜만에 시종일관 웃었다
397,4,기대가 컸었나?.....아 천만이상이 볼만한 영화다....라고는 그닥 생각이 들지 않는.....
398,6,"딱 한번 웃었다. 그것도 알고있는 대사에서...피식~ 마약을 치킨양념에 숨기는건 미드 브레킹 베드 생각나고 신하균 쌈 잘하는 여자 델고다니는건 킹스맨에 사무엘젝슨발렌타인이 가젤 델고다니는거 생각나고~또....ㅎㅎ 암튼 천만이상,역대 1위 영화라는게 신기할 따름"
399,2,억지로 웃길려고 하는 영화~~~ 
400,6,억지웃음에 치킨만 생각나게 하는 기묘한 매력의 영화 덕분에 치킨집이 호왕이었다는
401,4,
402,7,사실  천만 이란게 미스테리 볼 영화가 그렇게 없었나?
403,4,
404,10,재미
405,10,
406,10,
407,5,
408,10,쏴....쏴....ㅋㅋㅋㅋㅋㅋ
409,9,흥행? 경제도 어렵고 살기빡빡할땐 대중들은 웃음을 원하고 이럴땐 복잡하고 감동스럽고 심오한것보다 가볍고 유쾌한것이 통하게 되있어요.  이런 흐름을 못읽고 대중들이 무엇을 원하는지는 관심없고 똥고집으로 지들끼리 자화자찬하는 영화나 만드니까 흥행이 실패하는것.
410,1,이런걸 영화라고...1000만이 넘게 봤다고?? 억지 몸 개그에 뻔한 스토리에  그냥 시간낭비 쓰레기 이걸 1000만이 넘게 봤다는게 미스테리다
411,9,웃고감
412,6,영화보는 내내 한번도 웃지못했음.  그냥 뻔하고 유치한 삼류영화.  흥행의 원인은 치킨 때문인듯 함. 그냥 맛있는 녀석들 봐라 그게 더 잼있다. 
413,8,재미져요
414,9,정말 볼만하네요...
415,7,걍 soso 난 별로 웃기지도 않고... 그렀다고 재미없는건 아닌데 1000만이상까지 갈만한 영화는 아닌거같다.
416,10,주변 평이 안 좋아서 그리 기대 안 하고 봤는데 너무 웃겼다 스트레스해소.
417,1,"예상했지만, 너무 유치...."
418,8,
419,10,웃겨줄려고 일부러 유치하게 만든 영화를  유치하다고 뭐라고 하면 어쩌나요?  재밌게 웃으면서 잘 봤어요~~~^-^  솔직히 10점까지는 아니더라도  테러주는 사람들 때문에 10점 줬어요 ㅎㅎㅎ
420,5,돈내고 보면 아깝고 공짜로 보면 봐줄만한 영화
421,9,오랜만에 시원하게 웃었습니다 치킨집이 잘 되니 너무 웃긴거 있죠 ㅎㅎ
422,10,10점은 안닌데 오랜만에 유쾌한 영화라 준다 평점은 7.5 정도가 맞고 
423,4,
424,7,집에서 IPTV로 보니 충분히 만족
425,6,이런 영화가 1600만이라니 
426,10,
427,8,그냥 코믹을 위한 영화 재밌다
428,7,"'선희'역의 장진희 배우가 눈에 띔. 3개월간 7시간씩 한 배우도 액션을 하는데, '캡틴마블'의 그 여인은 얼마나 노력했나 궁금해지네."
429,7,
430,8,실컷웃었다
431,8,잘만든 코믹 영화 예고 없이 봤으면 더 좋았을 영화
432,6,이정도면 재밌긴 하네 ㅎㅎ
433,10,아무런 생각없이 보면 잼있어요~
434,1,뭐가 재미있다는건지......
435,10,이게 이렇게 까일 수준은 아닌데.
436,0,
437,3,
438,10,코미디에만 모든걸쏟아부은듯 꿀잼ㅋ 무엇보다 배우들연기가 너무좋음 조연에 엑스트라배우들까지도 연기가좋음 굿ㅎ
439,1,노잼
440,9,킬링타임용 2시간 내내 웃기는영화!!! 이런거도 있어야지 웃고살지
441,10,너무너무잼있다 아기태어나고 영화한편을못봣는데 올만에 진짜 배꼽빠지게웃었네 나한테 꼭 필요햇던영화 힐링하고감
442,1,"예고편에 이 영화를 다 본거라고 생각했는데, 내 판단이 틀리지 않아 허무했다."
443,7,배우들의 능청스런 연기가 좋네요ㅡ 가볍게 보기 좋은영화
444,7,
445,1,아놔참~~이게 어뜨케 천만영화가 될수있지~~옆에남편 한숨 난 그만볼려우
446,9,2/3 까지 10점 뒤에 1/3 부분 8점.
447,0,뭐지? 극한직업이라고 형사들 홍보물?? 어색하기 짝이 없고... 아무때나 빽빽 소리나 지르고 구성이 너무 허술하다 지겨워서 포인트 아까워 그냥 패스 패스 했다 쌈질하는 거 말고 뭘 보리? 쌈질은 걍 패스
448,10,
449,1,재미없었어요
450,10,정말 재미있는 영화였습니다
451,8,
452,10,
453,1,
454,1,ㅠㅠ
455,4,돈주고 받어요 ㅜ 실망  웃음이 아니고 어의 없다 ㅜ 수준이 내가높나봐 
456,10,
457,9,킬링타임으론 최고네~ 존 잼~
458,9,난 재미있었는데~~~~^^
459,5,그냥 킬링타임용인데 1600백만이라...??? 
460,5,
461,1,"알바 풀어놨냐..야이 ㅅㅂ  영화 돌려차기 이후로 쓰래기 영화다 아니 무슨... 1600만 이래서 봤드만 이건 머,.. 16만 아니냐? 기가 차서 말이 안나오네.. 아휴.. 내 돈 ㅜㅠ"
462,3,항국 영화 관람객들의 수준을 대변해주는 영화 인듯.   이걸 천육백만 이상이 보다니 ㅋㅋ.   차라리 증인이 훨 젬나던데....   
463,10,솔직히 코미디 영화 중에 이만큼 웰메이드 본 적 없는 것 같은데? 있으면 추천 좀 요
464,5,"킬링타임용으로 재미는 있는데, 그 이상도, 그 이하도 아님.  그래서 보통. 普通, 平凡. 코믹영화가 다 그렇지 뭐... "
465,1,공부보다 잼 없다..진짜 리얼 억지 웃음에 유치함의 극치...
466,8,이게 이렇게 까일 수준은 아닌데. 
467,2,
468,6,"재미는 있었댜. 하지만 어떻게 이 영화가 1,600만명이 넘게 볼 수 있는지 이해가 안갔지만 조금 생각해보니 이해가 간다. 대기업 멀티플렉스의 스크린 독과점은 불가능도 가능으로 만든다."
469,5,"이게 1,600만을 넘었다니! 정말 미스테리다~ 크게 잡아 500만  정도면 만족할 수 있는 영화인 것 같은데. 유치한 유머에 가끔 피식하고 웃음나는 정도"
470,3,이걸 1600만이나보다니...
471,10,물론...천만 관중까지 이끌 영화는 아니였겠지만...;;;; 이정도까지 심한 악플이 달릴만한 영화는 아니잖아요...ㅠㅡㅠ;;;; 저는 그래도 나름대로 재밌게 봤었구요...;;;;
472,9,
473,3,마지막에 영웅본색 패러디는 좀 웃겼다..ㅋ
474,10,방금 넘재밌게봤어요 ㅋㅋㅋㅋㅋ 짱웃김 ㅋㅋㅋㅋ진심. 기대를 안하고봐서긍가 저는넘웃겼어용 ㅋㅋㅋㅋㅋ 짱
475,1,재미 1도 없다   한번도 안웃김
476,0,ㅎㅎ단한번도 웃음이 안나오는데 이게 어디쯤 웃어야하는 영화인건지..
477,6,너무기대를 했다
478,7,난 정상이 아닌가봐... 명절때 TV로 보는 영화잖아 ㅠㅠ 1600만이나 보다니 ㄷㄷㄷ
479,4,영화가 잘되서 좋긴하지만 너무 재미없어
480,0,이게 왜 평점이 좋은지 1600만이나 봤는지 모르겠지만 마케팅에 승리? 억지웃음에 웃기지도 않는데 억지로 웃기려는 영화 마치 초반 개콘 느낌?? 나만 이상한가.......ㅡㅡ 대체 이 영화 재미있다는 사람 한번 실제로 보고 싶다. 뭐가 재미있고 웃기다는건지.. 차라리 흥행 실패한 국가대표2가 정말 재미있었는데.. 이 영화는 뭐.. 내생애 최악의 영화 한편이다.
481,0,"20여분 보다가 짜증나서 관둠... 어떻게 이런영화가 흥행을 ?? 그것도 1600만 ?? 내가 이상한건지, 뭔지... 암튼 내 인생에서 가장 쓸데없이 버려진 시간 이었다....... "
482,10,웃김ㅋㅋ
483,8,정말 재미있어요 여러 번 봐도 질리진 않네요 그래도 천만까지 갈 영화는 아닌데 ㅎㅎ 당시 같이 대적할 만한 영화가 없어 운이 좋은 경우였다 하긴 운도 실력이긴하지만
484,10,1점준 알바때문에 난 10점....갠적으론8점......뻔한 식상한 내용인데 재밌음.....갈수록 식상한데 웃김.......간만에 웃었네.....신하균 오정세..마약두목 캐릭터도 색다르고 재밌었음....신과함게 이후 한국영화중 돈아깝긴 처음...
485,10,
486,7,기대만큼은 아니다
487,8,코미디에 충실. 설정의 승리.
488,6,"그냥  볼만한 코믹 영화임 다만 이해 안갈정도의 의문점은 이게 1,600만 관객 영화라는거다 다시 한번 증명된 스크린 독점 뻥튀기 광고  여론 조작 역시 그거였어"
489,1,이 영화 덕분에 메마른 나의 감성을 확인했다. 재미 오지게 없던디..이게 재미있낭;;
490,1,보기 나름이지만 이런  영화가 ... 관객수 봐라ㅋㅋㅋㅋ 어이가 없어서 웃기긴 하다
491,1,수준이 아주낮음. 초딩 코메디
492,7,그놈의 테드창 테드창 ~ 너 호텔에 있으니까 한숨 자고 싶지 ~ 이리와 이놈의 새퀴야 내가 자장가로 쑤셔줄께~
493,6,그럭저럭 볼만함
494,1,재미없다  도대체  무슨  재미냐
495,9,우리나라에서 만든 영화치고 앞뒤스토리 좋고요 군대군대 웃음포인트있어서 조쿠요 킬타임용으로 꽤 좋앗음둥~_~
496,1,이해가 안된다 이게 도대체 뭔 잼? 욕만 해대고 도대체 이해안됨 ㅡㅡ 우리나라영화 정말 쪽팔리당~
497,10,
498,6,재미는 있었으나 이만큼 흥행할 영화인가 생각했다. 함께 개봉 된 다른 영화들이 묻힌게 아쉽다. 극장엔 각 타임에 이 영화가 배치되어 다른 영화를 볼 수 있는 선택권을 박탈당한 느낌이었다. 개인적으로 관람자 400만 정도면 어울릴 영화였다 생각한다.
499,10,설정이 재밌고 기발하다....
500,10,저렇게 개고생하는 경찰도 많을텐데 박봉이라구 돈받아 쳐먹는  견찰들 땜에 존경받아야 하는 많은 경찰들 먹칠한다... 아무튼 영화는 재미있게 보았고 본놈들 다 보구나서 재미없다느니 개소리 말아라 그냥 웃고 보는 영화구만 뭐 의미를 부여하냐?
501,7, 영화같지 않고 그냥 시트콤 같다  너무 오버하는거 같다 
502,8,그냥 웃고볼수있는만큼
503,0,진짜 재미 없음..
504,9,
505,10,아 정말 너무 웃으면서 재밌게 잘봤습니다 :)  캐릭터하나하나 너무웃겼네요 ㅋㅋㅋ
506,7,군데군데 웃기긴 하다. 웃음 폭탄은 아니고... 코미디 영화로 봤을때 상위 30% 정도는 된다는 생각에 별 7개 드림. 1640만 정도 가겠지만...관객수에 비해선 남는건........ 허전함.
507,1,개취이지만.... 뺑반이 훨씬 재미있네요... 장르가 다르지만..... 도무지 .....
508,5,기대가 크면 실망이크구나..적당하게 웃고나왔음 6백만 영화에 적합
509,8,
510,9,굿~~
511,1,이게 왜 1600만?
512,0,천육백만 찍었길래 기대가 컸나보다. 빵점은 아닌데 점수 넘 높아서요. 죄송합니다. 유치하기만하고 안웃겨서요 
513,2,웃었던 것 외에는 아무 감동도 남지 않은 그렇고 그런 영화! 나도 보긴 봤지만 1600만명이나 봤다는게 놀랍다! 600만명만 봐도 많은건데... 아마도 무니상씨의 간접적인 영향도 있지 않았을까?
514,10,"내인생최고의영화? 시대가 낳은명작 웃을일이 없는 이시절 소소한  웃음과 경찰관님들의 고뇌,번뇌가  스며들어 웃지만  ᆢ"
515,5,
516,10,간만에 잼있게 봤습니다^^
517,1,
518,2,재미없음
519,10,
520,9,                           .  재미가  있다
521,4,
522,6,킬.링.타.임
523,9,
524,2,지루했다 
525,5,그래도천만이 넘었는데 웃기고 안웃기고는 호불호가 있다지만 이 정도로 유치할 줄은....
526,0,
527,8,자칫 유치할 수 있었던 스토리였지만 대사 표현력과 배우의 연기력으로 영화수준을 올렸다.
528,8,그냥 웃고보기엔 괜찮지 않았나? ㅋㅋ 초반엔 이게 뭔가 싶었는데 한국영화보면서 오랜만에 깔깔 웃어본 영화.... 쏴...쏘라고...ㅋㅋㅋ
529,10,아주 재밌게 잘봤음
530,1,중반 류승룡 오열연기까지만 잼있고 그 이후 지루함  개인취향이지만  나는 거품 가득한 영화라 생각한다.  평점이 거품인 듯하여 최하점 등록
531,10,초반부터 종반까지 웃으면서 봤어요~~ 웃기기로 작정했다는 감독님의 의도대로 재밌게 잘 봤네요.  1.600만명 넘는 사람들이 모두 재밌게 보진 않았겠지만 코미디물이란 걸 알면서 많이 봤다는 건 복잡하게 생각않고 웃고싶었 던 마음이 있었기 때문이라고 생각합니다.  경찰과 소상공인분들의 어려움을  웃음으로 전해주는 건 덤!! 웃기지만  일하며 살기 힘든게  그 분들의 현실이니...
532,2,
533,0,이게영화냐????
534,0,관객수가 이렇게 많이 동원되었다는 것이 한국 영화수준이 저평가 될까 안타깝다. 유치찬란하고 억지로 웃음을 유발하려는 ...장면들이 너무 많았다 중간 이상을 못보고 그만 두었다
535,0,"너무 유치찬란하다.  어쩔수없었겠지만 배우들의 웃음연기 또한 억지스럽고 불편하다.  이런 내용과 연출로.. 천만,, 그것도 1600만의 대기록을 세운건지 정말 아이러니할뿐... 이보다 웃기고 여운 남는 영화 많은데 말이다.."
536,6,누구나 즐길수 있는 시간때우기용 코미디.. 난 웃고 싶었다.... -_-
537,10,치킨 영화
538,7,...
539,10,뭐 이렇게 시간 때우면서 보는 것도 영화인 듯. 
540,6,5점 주고싶은데.. 기특해서 +1 줍니다;  역시 천운이야;;
541,1,영화관에서 봤으면 돈 아까울뻔...  개그 코드가 딱 스물이던데...  이게 재밌나?    반창꼬 라는 영화가 백배 나은듯... 
542,1,솔직히 6정도..1600만이라..시기가 정말천운이다~!!ㅋ
543,9,얼마나 기다렸던가 신파없는 코믹 활극~~~~ 처음 부터 끝까지 웃긴다..
544,9,한줄 평- 평범한 잠복에서 생계형 위장으로의 전환을 유쾌하게 표현 하였다.
545,1,왜 15세 이상인지.. 15세 미만을 하지..  개그 수준이 딱 중딩 이하수준. 현실감 하나도 없이 수준낮은 개그만.. 바보들이 어떻게 경찰이 됐을까? 맹구와 영구가 경찰을 하는듯한 영화 초반부터 완전 어이 상실. 이게 어찌 천만을 넘겼을까? 
546,5,딱 인터넷 즐기는 세대들이 좋아할 만한 수준의 개그가 넷상여론조성한 듯
547,9,최근 영화중에 재미 있게 보았음  요즘 재미 있는 영화 없잔아?  이정도면 괜찬지용
548,8,이정도면 볼만하지 뭘 영화 한편 보면서 대단한 평론을 하고있어? 매번 그런 잣대면 평점 6점 넘을 만한 영화가 한 해 한편은 나오려나?
549,10,처음 부터 끝날 때 까지 잼있게 봄.  나랑 웃음 코드가 앚은 듯.
550,7,그냥 그럼 내 취향은 아님
551,1,재미없던데 이하늬도 그닥 존재감 느껴지지않고
552,5,정색하고 봄..나도 웃고싶은데
553,10,처음부터 끝까지 웃다가 지친다ㅋ
554,4,음 ... 
555,10,웃다가 지친다
556,1,이런 3류영화 돈 벌게 해주면 안되는데.... 어케 이런 영화가 천만이 넘는거냐? 에휴 쓰레기...
557,8,재밌네
558,10,오~ 재미지다
559,8,코미디가 이렇게 웃기면 그게 최고 ㅋ ㅋ 진짜 또 봐야지 ㅋ ㅋ 
560,9,"웃기긴 웃긴데, 1,600만?? 시기가 진짜 천운이 따른 영화. 솔직히 빵빵 터지는 장면은 거의 없음. 봤을때 그냥 계속 웃긴 영화. 개인적으로 빵빵 터졌던 거는 내안의 너가 많았음. 이하늬 연기에 좀 놀랬음. "
561,10,최고
562,0,
563,9,"1600만이 보는 동안에 집구석에서 뒹굴대다, 이제 겨우 다운받아 본 것들이 관객수준 운운이라니 ㅋ."
564,9,
565,1,어케 천만 이상 갔는지! 심히 생각을 많이하게 하는 영화
566,0,이하늬 땜에 5점 정도는 주고 싶은데..  평점이 너무 높은듯 싶어서.. 0점..;;  수준은 따지고 싶지 않지만 이런 가벼운  영화가 1600만이라니.  많이 쳐줘도 400~500만 정도 수준인데..  걍 뭐 좀 뜨면 우르르 몰려가는 국민 특성에  경쟁작들이 쫄딱 망한 반사이익이 극한으로  반영된 덕이라 봅니다. 그래도 명량 보다는 나음.
567,4,재미없어요.. 왜 1600만인지는 모르겟으나 줄거리도 없고 재미도 없고 한국영화에서 라스트 씬에 항상 등장하는 집단 패싸움씬... 웃기지도 않고 재미도 없어요.. 집에서 봐도 지루했어요.. 근데 1600만명이 넘다니..ㅋㅋ
