,ratings,comments
5364,10,CG가 과하다하여 별기대없이 봣는데 나올땐 눈물 닦으며  나왓네요~~ 꼭! 추천하고픈 영화입니다^^♡
5365,6,유치한면이 있는데 cg는 볼만했어요
5366,10,원작을 몰라서 인지 너무 잼있게 잘 봤어요 하지만 만화도 좋아하는 편이라 영화를보니 원작이 엄청 났겠다 하는 생각이 드네요 화면도 스토리도 다 좋았어요 
5367,10,감동있었어요
5368,1,해원객 과한 연기. 과유불급 CG. 설명충. 오글거리는 계몽영화. 원작이 아까움...  하정우. 차태현 여기덕분에 끝까지 앉아있었음. 김수홍역 연기좋음.
5369,10,너무 재미있게  잘보았습니다.
5370,1,억지눈물 짱나
5371,10,원작보고본 관람가입니다... 펑펑울면서 봤습니다. 카메오와 조연들이 주는재미가 있습니다.  
5372,5,
5373,7,원작을 극복할만한 신의한수가 없다.
5374,6,
5375,3,
5376,9,
5377,1,
5378,6,"그냥... 시간 때우는 정도. 크게 기대하지않고 본다면 괜찮겠지만, 그 반대라면 나 처럼 상처 받을 수도. 특히 억지 눈물을 유발하는 장면에서 공감되지 않는 설정은 배우들의 열연이 아니었다면, 영화를 통채로 말아 먹었을 수도 있었을 듯. "
5379,6,"만화책도 아니고 대사들이 어찌나 설명충이 되어 있던지 진행이 뚝뚝 끊기는데. .. 더 문제는 저승길 여정이 어찌나 유치하게 그려졌던지 흥미도 긴장감도 없고, 그리고 재판이라고 해야하나? 인간 재판보다도 못한 법정공방을 하는데 이거야 원. .  판관이나 재판장이나 뭐 저리 허약한 논리로 판결을 내리는지. .  흐름상 비중도 큰 재판들인데 신경좀 쓰지. 저승가서 저리 재판 받다간 억울해 두번 죽겠음. 배우들 연기가 훌륭해 눈물 빼는데는 성공 했지만,  그 외는 너무 안일해보임. 저승쪽 묘사는 유치하다고 느꼈음. 원작이 아깝다. 기대 많이 했는데."
5380,10,개봉전부터 논란이 많아 궁금했는데 기대했던것보다 훨씬 잼있게 봤습니다. 감동...
5381,10,슬퍼요 ㅠㅠ
5382,10,잘봤습니다  마지막 장면에서 슬펐어요 ㅠㅠㅠ
5383,10,
5384,0,한국이나 일본이나 만화를 실화로 옮기면 망작
5385,10,오랜만에 영화다운 영화네요
5386,8,한국영화 망씨지 하지만 스토리는 너무나도 좋은거...
5387,10,잘봤습니다 ㅠㅠㅠ
5388,10,재밋습니다
5389,10,김동욱씨 연기를 보며 울면서 봤어요 너무 감동있고 재밌게 봤습니다
5390,9,눈물도 많이 나고 감동도 있고 슬프네요 삶을 돌이켜볼수 있었던 영화인것같네요 영화 잘봤습니다.
5391,7,배경만 멋짐
5392,6,김동욱이 신의 한수
5393,10,힘들게 사는 아이들. . . 정말 힘들게 사는 아이들이 어떤 심정인지 집에 돌아와서도 눈물이 나
5394,1,30분 졸앗음
5395,10,울며 웃으며 보았네요 CG탓할거 없던데 욕하시는분들 왜그럴까~ 연기도 내용도 좋드만~ 만화를 안봐서 원작과 다름에 서운해하는이들을 이해할순 없지만 2편을 빨리개봉하길 바라며 극장을 나왔음~^^ 넘 괜찮은 영화임~~!!!
5396,7,
5397,6,판따지 장르로는 현란할만큼 중국무협영화보는기분
5398,10,재미있습니다 전~
5399,1,
5400,2,
5401,10,오랜만에 펑펑 울었어요. 돌아가신 엄마가 보고 싶어지네요ㅠ
5402,10,인생  영화  ^^
5403,8,.
5404,2, 슬픔은 있었으나 감동은 없었던 것 같아요. 원작에선 죄 많은 인간들이 그동안 저질렀던 많은 죄들을 달게 받으며 저승길을 지나가는데 감독님께서는 모든 것을 CG에만 올인해 주변인은 하나도 없고 주연배우들만 있더니 스토리도 개연성이 많이 떨어지더군요 볼거리는 많았으나 많이 아쉬웠습니다.
5405,9,"원래sf 그런거 즐기지않는데 초대받고 갔다가 나도 모르게 여러번 뜨거운 눈물이 흘렀어요 남편도 계속 훌쩍이고 ㅎ;; 차태현님 연기는 믿고보고요~ 하정우님 근사한 연기, 주지훈님 기럭지, 이정재님 염라대왕이 그렇게 멋지다니요ㅎ  죄짓고 살지말아야겠어요^^:;; 후회와 뉘우침, 용서, 느낀게 많은 좋은 영화입니다"
5406,5,아쉬워요. 강철비랑 1987년 보고 마지막으로 봤더니 아쉬움만 남네요. 너무 대놓고 울리려고해서 반감이 생겼어요. 대신 cg등 우리나라 영화기술 발전에는 큰 박수를 보내드립니다. 
5407,8,아무생각없이 보려다 눈물빼는 ㅠㅠ
5408,10,너무 재밌었고 많이울었고 많은 뉘우침을 주는 영화였어요~ 많이들 보셨으면해요^^~
5409,10,원작만큼 재미있었습니다
5410,5,soso
5411,10,원작을 못 보고 영화를 봤습니다. 너무 재밌게 잘 봤습니다. 최고였습니다~~
5412,0,"최근본 영화 범죄도시, 토르, 기억의밤 그리고 이거... 중에 젤 지루하고 재미없었어요! 특수효과가 너무 판타지 필이 나서... 판타지 안좋아하는 사람에겐 정말 비추에요! 원작은 넘 재밌게 봐서 기대했는데~ㅠㅠ"
5413,10,
5414,9,
5415,9,재밌게봤다 기존에 없던 참신한 주제와 상상력을 자극하는 판타지 그리고 건전한 스토리 모두 훌륭했다
5416,5,잘 만들었지만 지겨움
5417,10,자홍엄마역할하신분 얼마나 중요한 역할이었는데 출연진에 없나요@@@
5418,9,차태현 좋아하지만 김자홍은 없고 차태현이었다. 
5419,1,
5420,6,"초딩,중딩정도의 수준이랄까? 신파에 유치하기까지~ 개개인의 차이가 있겠지만 강철비가 나아요.배우들 수준에는 낮은 점수의 작품성"
5421,10,
5422,7,
5423,1,판에 박힌 차태현의 연기와 스펙터클한 지루함의 연속. CG범벅을 보고있는 극장이 영화속 지옥같았다. 
5424,8,웹툰의 이성적인 저승과 영화의 감성적인 저승은 개인차에 따라 다르겠지만^^ 영화보면서 어느덧 눈물 흘리고 있는 나를 보면 아무래도 영화 쪽 저승이 나의 삶을 더 되돌아 보게 한 것 아닌가 생각이 들어서 빈약한 스토리에 어처구니 없는 부분도 눈감아 주게 되더라고요 ㅋㅋㅋ 단지 너무 아쉬운건 한국식 저승으로 꾸몄다면 좋았을 텐데...  
5425,10,솔직히 볼까말까 고민 많았는데 관객이 엄청 많아서 놀랐고 생각보다 훨씬훨씬 좋은 영화라서 기분이 좋다. 티켓값 했다!
5426,8,"단행본 따로 구입했을만큼 웹툰을 무척 재미있게 본 사람입니다.  영화는 원작과는 많이 다르긴 하지 만,오락영화의 묘미는 충분히 갖춘듯 합니다. 원작과는 별개로 재미있게 봤어요 차태현씨 이정재씨 연기는 참...노력 많이 하셔야겠어요..ㅠ 클라이막스가 신파라고는 하지만 무시할수 없는 한국인만의 정서이기도 하지요 평소엔 잊고 살지만 인생을 살아가면서 어디에 기준을 두고 가치를 두어야 하는지 다시 돌아볼 기회라고 생각하시면 될것 같아요 눈물 콧물 다 흘리며 봤네요 소중한 사람들에게 평소에 잘 해야겠어요 지나간 일에 새로운 눈물을 낭비 하지 않기 위해서 말이죠^^"
5427,9,기대안했는데.. 눈물샘 터지는 영화였음ㅜㅋㅋ 재미있게 잘 봤어요
5428,10,감동의 물결~~
5429,8,원작을 찾아보게 만들정도로 재밌게봤어요ㆍ물론 신파적인 면이 있긴하지만 요즘 세상이 삭막해서 이런 감성을 자극해줄 필요도 있겠다 싶어요ㆍ
5430,10,
5431,10,눈물이
5432,10,
5433,1,"요란한 3류 신파극에 차태현어린이 아동극 ㅠ 진심 하정우, 주지훈이 불쌍하다!!!"
5434,10,재밌게 잘봤어요~웃다가 울다가 2편기대합니다^^ 
5435,9,오랜만에 한국식 판타지 영화를 본것 같다 긴 영화시간을 지루하지 않게 꽉 채워 풀어나간 전개와 화려한 볼거리가 이 영화를 말해주었다 원작을 나중에 보는 걸 추천한다
5436,9,자홍이 동생 내용으로 2편 만들어도 재밌을것같음 신화함께 이승편도 기대됨
5437,10,진짜 안울라고 참았는데 주르륵 감독이 눈물포인트를 잘아는거 같아요 나쁘지 않았습니다 맘껏 울고나니 뭔가 후련해진느낌? 인생에 대해서 다시한번 생각해볼수있는 그런영화 //허접한cg는 원작따라 가더군요ㅋ 주호민작가님 죄송ㅋㅋ 차태현 하정우를 비롯 여러연기자들 내년 연말시상식을 휩쓸듯—b 
5438,9,
5439,10,굳
5440,1,뻔한 감동... 콧방귀만 뀌다보니 끝나버리네 한번쯤은 볼만하다만 추천해주고싶지는않네.
5441,10,
5442,8,천륜지옥의 뜨거운 눈물. 김동욱씨의 연기가 돋보인다.
5443,9,울 마눌님이 챙피하다고... 남자가 왜그렇게 눈물이 많냐고 ㅠㅠ
5444,10,재밌아욤
5445,9,
5446,9,난 판타지 영화를 좋아한다 나쁘지 않은데 왜들 그렇게 욕을 하지? 뒷부분에 자홍이 동생이 엄마한테 막하는 놈 때문에 열 받아서 연병장 모래 뒤집어 엎어버리는 장면은 좀 오바다 미이라2 보는 줄ㅋ 그거 때문에 9점 준다 차태현 영화 중에 엽기적인 그녀 이후 제일 마음에 든다 근데 차배우 기독교 신자 아닌가? 기독교 신자가 환생이라니ㅋㅋ 배우 오래 보고 별일이네ㅋㅋㅋㅋ
5447,10,내가 만점을 주는 이유는 재판이란  어떻게 해야  하는지를 정확히 말해주고있다.  사람과 삶에 대한 충분한 이해없이 판결하는 작금의 재판관들이  떠오른다.
5448,6, 딱 이 정도...
5449,9,전 재미있고 감명깊게 봤어요!!이 영화로 하여금 가족을 다시 돌아보게 된다는....뻔한 내용인걸 알면서도  마지막에 눈물 흘렸네요 전 나름 괜찮은 영화라 생각됩니다!!!
5450,10,너무 재미있음. ㅎㅎㅎ 
5451,10,감명있게봄..일단 주연부터조연까지 진짜..짱이네요..그리고..인생을한번되돌아보는시긴을갖게하는?? 강추임당!!!
5452,7,
5453,10,시간가는줄몰랐네요 마지막엔 눈물도흠뻑 나름재밌어요
5454,10,
5455,10,
5456,10,
5457,10,너무재미있게본거같습니다♡
5458,6,예고편만 보고서  꼭보자  했는데 시작하자 마자 신랑은 입벌리고 잔다  미안함 그러나  후반부  안울려해도  눈물남 나태하고 시간아까운줄 모르는 사람이 보면 약간 깨달을려나~ㅋ
5459,9,주지훈은 김향기의 연기력을 배우시길요~ 감동적으로 잘 봤습니다^^
5460,9,재미있다 하지만 판타지라고 보다 그냥 드라마틱한 영화인듯 가족 드라마... 감동적이었다... 스토리가... 좋은배우들이 좋은 연기로 정말 감동적인 영화를 만들었으나 액션보다 드라마틱한 요소가 더 부각된듯한 영화인거 같다
5461,10,재밌음!
5462,7,
5463,5,아직 판타지 만들기에는 너무 부족함 개연성부족 줄거리마무리 부족 연출력부족  배우들은 연기 좋앗음
5464,10,삶에 대한 고마움도 알게되었고 너무 흥미로웠습니다 항상 감사하며 살아야겠다는 마음가짐과 어려운 환경에서도 열심히 일하시는 소방관분들께도 감사합니다
5465,10,더 열심히 살아야겠어요~재밌게 봤습니다
5466,9,
5467,8,뻔한 감동이 더 크게 와 닿는.......
5468,7,진기한이 없어도 그럭저럭..마지막 부분에 슬프거나 감동적인 장면을 연출하는데 사람들이 훌쩍거리면서 보던데..전 잘모르겠어요..후반부는 갠적으로 약간 지루하고 피곤한 느낌..그래도 볼만해요.
5469,10,
5470,10,
5471,10,
5472,9,
5473,5,"지옥 세계 7종 코스 구경 잘 하셨어요? 부모님께 효도하고, 부지런히 일하며, 착하게 사세요. (망했어. 한국에 태어난 이상 지옥행이야. 때려죽이고 싶은 인간들이 한둘이어야 말이지.)"
5474,9,"울었다.,.  뭐 저거 뻔히 나 울리려고 그러는구나? 알면서 당했다. 영화보고 운적은 정말 기억에 없는데, 제대로 당했다.  알면서 당했다. ㅉ 우리가족들 단체관람했으면 좋겠단 생각을 하고 왔는데 그렇게 되려는지는..."
5475,1,
5476,10,
5477,2,
5478,8,그냥 재미있게  봄  근데 차태현 연기 왤케 못함?
5479,10,근래에 본 영화중 최고다
5480,4,가족의 사랑 희생 아픔 슬픔 후회 희노애락 인생을 담고 잇다  요즘 젊은애들은 편하게 살고 고생을 몰라서 신파라고 내리 깐다 등따시고 배부르고 하루종일 스마트 폰 보고  사람을 배려하는 아픔을 전혀 모른다 그냥 지루하고 신파는 자기 자신 마음이 굳어가고 잇다 마음이 고난 아픔을 격어야지만 상대만 아픔을 같이 공감할수 잇다 그런자만이 신파 영화에 눈물을 흘린다 
5481,7,"ㅇ_ ㅇ.... 스토리가 억지로 빠르게 전개 시키려는 의도가 다분해서  각 지옥마다 집중이 되지 않았구요 유머를 주려고 한 배우들의 대사들이 정말 수준 낮았습니다.  강철비를 먼저 보고 본의 아니게 비교하게 되었는데,  강철비 보다 다소 부족했던 것 같습니다.  그럼에 불구하고 ,  우리가 마주한 세상의 아픈 부분에 대해서는 저도 모르게 몰입되서 아픔을 느꼇구요 , CG 또한  잘 디자인 하신 것 같았습니다. !"
5482,10,
5483,5,영화가 뭔 설명을 그리 장황히 하는지 설명 듣다 지겨움.유치한데 초딩은 울었단다.4번이나
5484,10,오랜만에 감동있는 한국형 블록버스터에 폭풍오열 삶을 한번 되돌아본  좋은 영화였습니다 2편이 기대됩니다
5485,3,많이 지겨워 ㅠㅠ 재미도 없고 감동도 없고 그 흔한 러브도 없고 앞뒤 목적어 없는 웹툰만화 그것일뿐
5486,6,
5487,1,청주 cgv 3시10분 관람  호불호가 갈릴 필요 없는 졸음 가득한 영화  조잡한 cg로 가득 어색한 연기 억지 감동 억지 눈물 영화 홍보 알바들로  가득찬 영화
5488,0,원작의 토속적인 색과 장점을 모두 날려버린 영화. 일단 시나리오가 너무 별로고 CG를 그렇게 때려박았는데 영상이 너무 촌스럽고 구림. 억지로 울리려고 작정한 스토리 이제 너무 지겹고 그나마 슬프지도 않았음. 
5489,10,"흔한 한국 오락영화인 줄 알고  퇴근길에 혼자봄. 차태현 또 착한연기 하는구나 주지훈 캐릭터 맨날 저렇구나 하다가.  야이샵알 눈에서 샤워기 틀었음. 남자혼자 소리내서 안울려고 어금니 조각낼 정도로 악물어서 겨우 끅끅소리로 참았는데,  손수건 꼭 챙겨가야함. 양 볼에 눈물이 안멈춰서 왼손 올리고 눈물 닦고 오른손 올리고 눈물 닦고 양손이 번갈아 올라갔음.  영화 끝으로 가면 갈수록 좢같은 내 눈에서 자동펌프질. 차태현 맨날 착한 연기야 하다가 막판에 눈물로 세수시킴. 겨울추위로 아침에 물이 잘안나오는데 내 눈에서 물퍼다 써야겠음.  CG는 진심 B급 수준인데 그 딴거 눈물닦느라 잘 보이지도 않음.  허접한 국산신파극들  실소하면서 조롱하는 스타일인데. 갈수록"
5490,10,
5491,10,
5492,10,
5493,10,
5494,10,
5495,10,진짜 오열하면서 봤다...ㅠㅠ 머리아픔
5496,10,
